# Log header
#-------------------------------------
# Application: Adult Respiration
# Log description: 
# Device: XeThru X4M200, USB, \\.\COM5
# FW Version: 1.6.8
# SW Version: 2.7.3
# Time: 4/28/2021 6:44 PM
#
# Module settings
#-------------------------------------
# Detection zone: 0.385761 to 0.797284
# Sensitivity: 5
#-------------------------------------
TimeStamp;FrameCounter;State;RPM;Distance;RespirationConfidence;HeartBPM;HeartDistance;HeartConfidence;NormalizedMovementSlow;NormalizedMovementFast;NormalizedMovementStart;NormalizedMovementEnd
2021-04-28T18:44:53.387-04:00;8471;1;0;0.376307;0;nan;nan;nan;1031.95;470.175;-0.123693;0.876307
2021-04-28T18:44:54.354-04:00;8488;2;0;0.401698;0;nan;nan;nan;992.148;762.902;-0.0983018;0.901698
2021-04-28T18:44:55.350-04:00;8505;1;0;0.397251;0;nan;nan;nan;1013.82;1263.16;-0.102749;0.897251
2021-04-28T18:44:56.347-04:00;8522;1;0;0.408687;0;nan;nan;nan;1088.14;1724.49;-0.0913125;0.908687
2021-04-28T18:44:57.344-04:00;8539;2;0;0.366898;0;nan;nan;nan;1236.04;2265.41;-0.133102;0.866898
2021-04-28T18:44:58.341-04:00;8556;1;0;0.378301;0;nan;nan;nan;1476.78;2360.67;-0.121699;0.878301
2021-04-28T18:44:59.338-04:00;8573;1;0;0.506078;0;nan;nan;nan;1790.89;2251.54;0.00607759;1.00608
2021-04-28T18:45:00.335-04:00;8590;1;0;0.511;0;nan;nan;nan;2152.11;1581.28;0.0109996;1.011
2021-04-28T18:45:01.359-04:00;8607;1;0;0.381099;0;nan;nan;nan;2513.38;1323.64;-0.118901;0.881099
2021-04-28T18:45:02.328-04:00;8624;2;0;0.37087;0;nan;nan;nan;2839.68;1128.89;-0.12913;0.87087
2021-04-28T18:45:03.326-04:00;8641;1;0;0.366808;0;nan;nan;nan;3096.42;680.431;-0.133192;0.866808
2021-04-28T18:45:04.323-04:00;8658;1;0;0.365227;0;nan;nan;nan;3278.74;551.818;-0.134773;0.865227
2021-04-28T18:45:05.319-04:00;8675;2;0;0.363566;0;nan;nan;nan;3347.3;290.135;-0.136434;0.863566
2021-04-28T18:45:06.316-04:00;8692;2;0;0.363019;0;nan;nan;nan;3318.87;47.0461;-0.136981;0.863019
2021-04-28T18:45:07.313-04:00;8709;2;0;0.439974;0;nan;nan;nan;3230.95;21.3694;-0.0600256;0.939974
2021-04-28T18:45:08.310-04:00;8726;2;0;0.496404;0;nan;nan;nan;3059.64;15.8761;-0.00359553;0.996404
2021-04-28T18:45:09.307-04:00;8743;2;0;0.499292;0;nan;nan;nan;2813.8;8.81676;-0.000707865;0.999292
2021-04-28T18:45:10.303-04:00;8760;1;0;0.514333;0;nan;nan;nan;2523.31;9.35399;0.0143334;1.01433
2021-04-28T18:45:11.300-04:00;8777;1;0;0.51051;0;nan;nan;nan;2183.88;14.5752;0.01051;1.01051
2021-04-28T18:45:12.298-04:00;8794;2;0;0.539653;0;nan;nan;nan;1790.79;27.9435;0.0396533;1.03965
2021-04-28T18:45:13.294-04:00;8811;2;0;0.430737;0;nan;nan;nan;1402.82;201.485;-0.0692631;0.930737
2021-04-28T18:45:14.291-04:00;8828;2;0;0.432699;0;nan;nan;nan;1081.23;398.144;-0.0673009;0.932699
2021-04-28T18:45:15.288-04:00;8845;1;0;0.410806;0;nan;nan;nan;880.962;478.766;-0.0891939;0.910806
2021-04-28T18:45:16.285-04:00;8862;1;0;0.370959;0;nan;nan;nan;827.823;712.862;-0.129041;0.870959
2021-04-28T18:45:17.281-04:00;8879;2;0;0.372411;0;nan;nan;nan;852.519;507.326;-0.127589;0.872411
2021-04-28T18:45:18.279-04:00;8896;1;0;0.39801;0;nan;nan;nan;876.29;361.138;-0.10199;0.89801
2021-04-28T18:45:19.275-04:00;8913;1;0;0.397963;0;nan;nan;nan;881.906;271.804;-0.102037;0.897963
2021-04-28T18:45:20.273-04:00;8930;2;0;0.396849;0;nan;nan;nan;887.119;51.0754;-0.103151;0.896849
2021-04-28T18:45:21.269-04:00;8947;2;0;0.406108;0;nan;nan;nan;884.145;31.9672;-0.0938921;0.906108
2021-04-28T18:45:22.266-04:00;8964;2;0;0.407901;0;nan;nan;nan;885.067;63.7867;-0.0920992;0.907901
2021-04-28T18:45:23.263-04:00;8981;2;0;0.399751;0;nan;nan;nan;895.921;78.8113;-0.100249;0.899751
2021-04-28T18:45:24.260-04:00;8998;2;0;0.401124;0;nan;nan;nan;922.751;76.1102;-0.098876;0.901124
2021-04-28T18:45:25.257-04:00;9015;0;11.1593;0.54667;0;nan;nan;nan;949.279;71.0198;0.0466705;1.04667
2021-04-28T18:45:26.254-04:00;9032;0;11.0592;0.546554;0;nan;nan;nan;937.915;30.3625;0.0465544;1.04655
2021-04-28T18:45:27.250-04:00;9049;0;11.0592;0.546554;0;nan;nan;nan;837.172;16.9387;0.0465544;1.04655
