# Log header
#-------------------------------------
# Application: Adult Respiration
# Log description: 
# Device: XeThru X4M200, USB, \\.\COM5
# FW Version: 1.6.8
# SW Version: 2.7.3
# Time: 4/28/2021 8:57 PM
#
# Module settings
#-------------------------------------
# Detection zone: 0.385761 to 0.797284
# Sensitivity: 5
#-------------------------------------
TimeStamp;FrameCounter;State;RPM;Distance;RespirationConfidence;HeartBPM;HeartDistance;HeartConfidence;NormalizedMovementSlow;NormalizedMovementFast;NormalizedMovementStart;NormalizedMovementEnd
2021-04-28T20:57:18.795-04:00;2312;1;0;0.364216;0;nan;nan;nan;2002.88;16.465;-0.135784;0.864216
2021-04-28T20:57:19.791-04:00;2329;1;0;0.443668;0;nan;nan;nan;1940.68;14.0032;-0.0563318;0.943668
2021-04-28T20:57:20.788-04:00;2346;1;0;0.452634;0;nan;nan;nan;1813.44;197.6;-0.0473664;0.952634
2021-04-28T20:57:21.785-04:00;2363;1;0;0.450362;0;nan;nan;nan;1634.94;430.982;-0.049638;0.950362
2021-04-28T20:57:22.782-04:00;2380;2;0;0.457058;0;nan;nan;nan;1471.5;650.496;-0.0429422;0.957058
2021-04-28T20:57:23.779-04:00;2397;1;0;0.510953;0;nan;nan;nan;1345.76;693.758;0.0109532;1.01095
2021-04-28T20:57:24.775-04:00;2414;1;0;0.44182;0;nan;nan;nan;1210.83;408.674;-0.0581798;0.94182
2021-04-28T20:57:25.773-04:00;2431;1;0;0.512534;0;nan;nan;nan;1009.51;239.267;0.0125341;1.01253
2021-04-28T20:57:26.796-04:00;2448;1;0;0.507588;0;nan;nan;nan;791.08;50.6192;0.00758797;1.00759
2021-04-28T20:57:27.766-04:00;2465;2;0;0.5063;0;nan;nan;nan;630.216;38.8707;0.00630009;1.0063
2021-04-28T20:57:28.763-04:00;2482;1;0;0.501661;0;nan;nan;nan;557.124;37.0827;0.00166065;1.00166
2021-04-28T20:57:29.760-04:00;2499;1;0;0.492128;0;nan;nan;nan;540.673;29.7869;-0.0078721;0.992128
2021-04-28T20:57:30.757-04:00;2516;1;0;0.488816;0;nan;nan;nan;543.379;17.6156;-0.0111836;0.988816
