# Log header
#-------------------------------------
# Application: Adult Respiration
# Log description: 
# Device: XeThru X4M200, USB, \\.\COM5
# FW Version: 1.6.8
# SW Version: 2.7.3
# Time: 4/28/2021 6:37 PM
#
# Module settings
#-------------------------------------
# Detection zone: 0.385761 to 0.797284
# Sensitivity: 5
#-------------------------------------
TimeStamp;FrameCounter;State;RPM;Distance;RespirationConfidence;HeartBPM;HeartDistance;HeartConfidence;NormalizedMovementSlow;NormalizedMovementFast;NormalizedMovementStart;NormalizedMovementEnd
2021-04-28T18:37:16.786-04:00;685;0;21.0105;0.557858;0;nan;nan;nan;970.569;662.059;0.0578579;1.05786
2021-04-28T18:37:17.782-04:00;702;0;21.2205;0.558058;0;nan;nan;nan;968.415;1262.08;0.0580582;1.05806
2021-04-28T18:37:18.779-04:00;719;0;21.4349;0.556386;0;nan;nan;nan;977.494;2036.29;0.0563865;1.05639
2021-04-28T18:37:19.776-04:00;736;0;21.4805;0.553179;0;nan;nan;nan;1018.48;2416.21;0.0531787;1.05318
2021-04-28T18:37:20.772-04:00;753;0;21.3857;0.548921;0;nan;nan;nan;1123.29;2086.3;0.0489208;1.04892
2021-04-28T18:37:21.769-04:00;770;0;21.2309;0.544981;0;nan;nan;nan;1320.64;1980.02;0.0449806;1.04498
2021-04-28T18:37:22.766-04:00;787;0;21.0603;0.542673;0;nan;nan;nan;1572.05;1832.32;0.0426734;1.04267
2021-04-28T18:37:23.763-04:00;804;0;20.8891;0.540296;0;nan;nan;nan;1784.07;2076.86;0.040296;1.0403
2021-04-28T18:37:24.788-04:00;821;0;20.6328;0.537229;0;nan;nan;nan;1910.07;2292.33;0.0372289;1.03723
2021-04-28T18:37:25.757-04:00;838;0;20.2842;0.535603;0;nan;nan;nan;2030.18;2349.14;0.0356029;1.0356
2021-04-28T18:37:26.753-04:00;855;0;19.9192;0.532786;0;nan;nan;nan;2148.97;1841.75;0.0327857;1.03279
2021-04-28T18:37:27.751-04:00;872;0;19.6616;0.530349;0;nan;nan;nan;2280.92;1275.14;0.0303487;1.03035
2021-04-28T18:37:28.748-04:00;889;0;19.4403;0.530008;0;nan;nan;nan;2417.38;784.288;0.0300078;1.03001
2021-04-28T18:37:29.745-04:00;906;0;10.3787;0.561805;0;nan;nan;nan;2538.08;649.497;0.0618048;1.0618
2021-04-28T18:37:30.741-04:00;923;0;10.4956;0.557507;0;nan;nan;nan;2673.57;1221.25;0.057507;1.05751
2021-04-28T18:37:31.738-04:00;940;0;11.1762;0.548861;0;nan;nan;nan;2840.06;1580.7;0.0488614;1.04886
2021-04-28T18:37:32.735-04:00;957;0;11.5735;0.549024;0;nan;nan;nan;3000.56;1835.21;0.049024;1.04902
2021-04-28T18:37:33.731-04:00;974;0;11.8778;0.554947;0;nan;nan;nan;3048.83;1580.92;0.0549467;1.05495
2021-04-28T18:37:34.729-04:00;991;0;11.8778;0.554947;0;nan;nan;nan;2966.51;1000.32;0.0549467;1.05495
2021-04-28T18:37:35.725-04:00;1008;0;11.8778;0.554947;0;nan;nan;nan;2813.04;514.26;0.0549467;1.05495
2021-04-28T18:37:36.723-04:00;1025;0;11.8778;0.554947;0;nan;nan;nan;2657.25;265.079;0.0549467;1.05495
2021-04-28T18:37:37.719-04:00;1042;1;0;0.397246;0;nan;nan;nan;2516.27;51.6652;-0.102754;0.897246
2021-04-28T18:37:38.716-04:00;1059;1;0;0.411276;0;nan;nan;nan;2365.63;17.229;-0.0887243;0.911276
2021-04-28T18:37:39.713-04:00;1076;1;0;0.398426;0;nan;nan;nan;2212.21;14.395;-0.101574;0.898426
2021-04-28T18:37:40.710-04:00;1093;1;0;0.394738;0;nan;nan;nan;2043.19;6.67275;-0.105262;0.894738
2021-04-28T18:37:41.707-04:00;1110;1;0;0.396796;0;nan;nan;nan;1847.95;5.5264;-0.103204;0.896796
2021-04-28T18:37:42.704-04:00;1127;1;0;0.400616;0;nan;nan;nan;1633.6;3.69969;-0.0993835;0.900616
2021-04-28T18:37:43.701-04:00;1144;2;0;0.404868;0;nan;nan;nan;1378.73;3.23537;-0.0951324;0.904868
2021-04-28T18:37:44.698-04:00;1161;2;0;0.402789;0;nan;nan;nan;1084.08;4.89862;-0.0972115;0.902789
2021-04-28T18:37:45.694-04:00;1178;2;0;0.381763;0;nan;nan;nan;780.798;12.0108;-0.118237;0.881763
2021-04-28T18:37:46.691-04:00;1195;2;0;0.404222;0;nan;nan;nan;523.681;11.958;-0.0957783;0.904222
2021-04-28T18:37:47.688-04:00;1212;2;0;0.404885;0;nan;nan;nan;351.224;11.3077;-0.0951145;0.904885
2021-04-28T18:37:48.684-04:00;1229;0;14.5849;0.56531;0;nan;nan;nan;266.27;23.0534;0.0653095;1.06531
2021-04-28T18:37:49.682-04:00;1246;0;14.5716;0.564406;0;nan;nan;nan;238.543;28.2623;0.0644059;1.06441
2021-04-28T18:37:50.679-04:00;1263;0;14.6312;0.564435;0;nan;nan;nan;240.212;34.5964;0.0644351;1.06444
2021-04-28T18:37:51.676-04:00;1280;0;14.7059;0.564008;0;nan;nan;nan;254.163;36.0739;0.0640079;1.06401
2021-04-28T18:37:52.672-04:00;1297;0;14.8286;0.564016;0;nan;nan;nan;266.507;20.5773;0.0640161;1.06402
2021-04-28T18:37:53.669-04:00;1314;0;15.0124;0.564222;0;nan;nan;nan;270.082;10.948;0.064222;1.06422
2021-04-28T18:37:54.666-04:00;1331;0;15.4796;0.564069;0;nan;nan;nan;267.58;6.1723;0.0640689;1.06407
2021-04-28T18:37:55.663-04:00;1348;0;15.4796;0.564069;0;nan;nan;nan;261.698;4.44033;0.0640689;1.06407
2021-04-28T18:37:56.660-04:00;1365;0;16.6431;0.563441;0;nan;nan;nan;260.69;3.34935;0.0634406;1.06344
2021-04-28T18:37:57.658-04:00;1382;0;17.0756;0.563137;0;nan;nan;nan;268.382;3.50723;0.0631374;1.06314
2021-04-28T18:37:58.654-04:00;1399;0;17.4271;0.56255;0;nan;nan;nan;277.2;3.12775;0.0625497;1.06255
2021-04-28T18:37:59.651-04:00;1416;0;17.6974;0.562236;0;nan;nan;nan;275.933;1.77426;0.0622355;1.06224
2021-04-28T18:38:00.647-04:00;1433;0;17.869;0.562139;0;nan;nan;nan;270.027;2.26144;0.0621394;1.06214
2021-04-28T18:38:01.645-04:00;1450;0;18.0002;0.56192;0;nan;nan;nan;267.368;2.57065;0.0619196;1.06192
2021-04-28T18:38:02.640-04:00;1467;0;18.1533;0.561899;0;nan;nan;nan;264.498;4.36177;0.0618985;1.0619
2021-04-28T18:38:03.638-04:00;1484;0;18.5416;0.562735;0;nan;nan;nan;265.035;59.458;0.0627355;1.06274
2021-04-28T18:38:04.635-04:00;1501;0;18.5416;0.562735;0;nan;nan;nan;310.213;207.564;0.0627355;1.06274
2021-04-28T18:38:05.632-04:00;1518;0;18.5416;0.562735;0;nan;nan;nan;447.5;270.001;0.0627355;1.06274
2021-04-28T18:38:06.629-04:00;1535;0;18.5416;0.562735;0;nan;nan;nan;659.443;307.602;0.0627355;1.06274
2021-04-28T18:38:07.626-04:00;1552;1;0;0.495185;0;nan;nan;nan;854.469;250.929;-0.00481528;0.995185
2021-04-28T18:38:08.622-04:00;1569;1;0;0.503636;0;nan;nan;nan;937.272;105.989;0.00363606;1.00364
2021-04-28T18:38:09.620-04:00;1586;1;0;0.453583;0;nan;nan;nan;943.893;59.0801;-0.0464172;0.953583
2021-04-28T18:38:10.616-04:00;1603;1;0;0.511404;0;nan;nan;nan;932.51;24.6381;0.0114037;1.0114
2021-04-28T18:38:11.614-04:00;1620;1;0;0.514183;0;nan;nan;nan;912.847;15.68;0.0141833;1.01418
2021-04-28T18:38:12.611-04:00;1637;1;0;0.512019;0;nan;nan;nan;891.828;7.84589;0.012019;1.01202
2021-04-28T18:38:13.607-04:00;1654;2;0;0.553763;0;nan;nan;nan;874.249;3.01617;0.0537633;1.05376
2021-04-28T18:38:14.605-04:00;1671;2;0;0.553014;0;nan;nan;nan;868.211;3.01624;0.0530141;1.05301
2021-04-28T18:38:15.601-04:00;1688;2;0;0.544772;0;nan;nan;nan;865.553;9.0313;0.0447716;1.04477
2021-04-28T18:38:16.598-04:00;1705;1;0;0.538179;0;nan;nan;nan;843.466;11.8966;0.0381794;1.03818
2021-04-28T18:38:17.595-04:00;1722;1;0;0.539172;0;nan;nan;nan;734.54;13.6448;0.0391715;1.03917
2021-04-28T18:38:18.591-04:00;1739;1;0;0.534879;0;nan;nan;nan;530.837;12.6217;0.0348792;1.03488
2021-04-28T18:38:19.588-04:00;1756;1;0;0.529684;0;nan;nan;nan;329.062;4.99103;0.0296836;1.02968
2021-04-28T18:38:20.585-04:00;1773;1;0;0.506616;0;nan;nan;nan;200.909;9.97929;0.0066157;1.00662
2021-04-28T18:38:21.582-04:00;1790;2;0;0.5517;0;nan;nan;nan;143.549;14.5369;0.0516999;1.0517
2021-04-28T18:38:22.579-04:00;1807;2;0;0.40406;0;nan;nan;nan;120.256;67.3819;-0.0959399;0.90406
2021-04-28T18:38:23.576-04:00;1824;2;0;0.401577;0;nan;nan;nan;128.868;250.931;-0.0984231;0.901577
2021-04-28T18:38:24.572-04:00;1841;2;0;0.369016;0;nan;nan;nan;180.941;335.603;-0.130984;0.869016
2021-04-28T18:38:25.570-04:00;1858;2;0;0.370335;0;nan;nan;nan;264.928;355.688;-0.129665;0.870335
2021-04-28T18:38:26.567-04:00;1875;0;12.4176;0.556423;0;nan;nan;nan;352.759;264.25;0.0564228;1.05642
2021-04-28T18:38:27.564-04:00;1892;0;12.4176;0.556423;0;nan;nan;nan;405.711;126.971;0.0564228;1.05642
2021-04-28T18:38:28.561-04:00;1909;0;12.4176;0.556423;0;nan;nan;nan;426.804;25.3945;0.0564228;1.05642
2021-04-28T18:38:29.558-04:00;1926;0;12.4176;0.556423;0;nan;nan;nan;434.607;10.1608;0.0564228;1.05642
2021-04-28T18:38:30.554-04:00;1943;1;0;0.462717;0;nan;nan;nan;436.426;2.81272;-0.0372833;0.962717
2021-04-28T18:38:31.551-04:00;1960;1;0;0.421679;0;nan;nan;nan;434.896;5.43448;-0.0783212;0.921679
2021-04-28T18:38:32.547-04:00;1977;2;0;0.455425;0;nan;nan;nan;436.607;8.38881;-0.0445749;0.955425
2021-04-28T18:38:33.545-04:00;1994;2;0;0.446653;0;nan;nan;nan;439.913;9.82279;-0.0533471;0.946653
2021-04-28T18:38:34.542-04:00;2011;2;0;0.447052;0;nan;nan;nan;437.777;8.71361;-0.0529476;0.947052
2021-04-28T18:38:35.539-04:00;2028;2;0;0.447216;0;nan;nan;nan;429.078;5.55815;-0.0527835;0.947216
2021-04-28T18:38:36.535-04:00;2045;2;0;0.447048;0;nan;nan;nan;397.271;11.0421;-0.0529524;0.947048
2021-04-28T18:38:37.532-04:00;2062;0;13.8481;0.543036;0;nan;nan;nan;331.85;15.8666;0.0430365;1.04304
2021-04-28T18:38:38.528-04:00;2079;0;13.8481;0.543036;0;nan;nan;nan;260.68;18.4164;0.0430365;1.04304
2021-04-28T18:38:39.525-04:00;2096;0;14.7385;0.54057;0;nan;nan;nan;211.71;11.8037;0.0405704;1.04057
2021-04-28T18:38:40.523-04:00;2113;0;15.2207;0.539146;0;nan;nan;nan;194.793;7.38393;0.039146;1.03915
2021-04-28T18:38:41.520-04:00;2130;0;15.7182;0.540355;0;nan;nan;nan;198.068;5.97543;0.0403553;1.04036
2021-04-28T18:38:42.517-04:00;2147;0;16.38;0.543452;0;nan;nan;nan;207.088;4.86505;0.043452;1.04345
2021-04-28T18:38:43.513-04:00;2164;0;17.1774;0.544413;0;nan;nan;nan;219.046;5.73824;0.0444127;1.04441
2021-04-28T18:38:44.511-04:00;2181;0;8.50816;0.523522;0;nan;nan;nan;237.386;11.6525;0.0235221;1.02352
2021-04-28T18:38:45.507-04:00;2198;0;8.33086;0.517284;0;nan;nan;nan;262.323;9.85411;0.0172839;1.01728
2021-04-28T18:38:46.504-04:00;2215;0;8.03797;0.51455;0;nan;nan;nan;292.989;8.71262;0.0145496;1.01455
2021-04-28T18:38:47.501-04:00;2232;0;8.03797;0.51455;0;nan;nan;nan;320.129;9.34661;0.0145496;1.01455
2021-04-28T18:38:48.498-04:00;2249;0;8.03797;0.51455;0;nan;nan;nan;332.954;3.03289;0.0145496;1.01455
2021-04-28T18:38:49.495-04:00;2266;0;8.03797;0.51455;0;nan;nan;nan;345.446;2.67715;0.0145496;1.01455
2021-04-28T18:38:50.491-04:00;2283;1;0;0.509788;0;nan;nan;nan;364.382;3.02507;0.00978786;1.00979
2021-04-28T18:38:51.489-04:00;2300;1;0;0.511421;0;nan;nan;nan;385.972;4.0906;0.011421;1.01142
2021-04-28T18:38:52.485-04:00;2317;2;0;0.49783;0;nan;nan;nan;402.242;13.5353;-0.00217041;0.99783
2021-04-28T18:38:53.482-04:00;2334;2;0;0.424515;0;nan;nan;nan;414.447;14.9724;-0.0754849;0.924515
2021-04-28T18:38:54.479-04:00;2351;2;0;0.442356;0;nan;nan;nan;425.859;14.1554;-0.0576445;0.942356
2021-04-28T18:38:55.477-04:00;2368;2;0;0.444774;0;nan;nan;nan;429.752;11.2121;-0.0552262;0.944774
2021-04-28T18:38:56.473-04:00;2385;2;0;0.456841;0;nan;nan;nan;419.168;3.36941;-0.0431589;0.956841
2021-04-28T18:38:57.470-04:00;2402;0;18.648;0.544963;0;nan;nan;nan;395.573;2.01982;0.0449634;1.04496
2021-04-28T18:38:58.466-04:00;2419;0;18.8169;0.544477;0;nan;nan;nan;373.409;2.36578;0.0444769;1.04448
2021-04-28T18:38:59.464-04:00;2436;0;18.9297;0.543928;0;nan;nan;nan;368.519;2.50431;0.0439281;1.04393
2021-04-28T18:39:00.460-04:00;2453;0;18.9433;0.54362;0;nan;nan;nan;383.205;6.64273;0.0436201;1.04362
2021-04-28T18:39:01.457-04:00;2470;0;18.8184;0.543543;0;nan;nan;nan;405.454;7.22345;0.0435433;1.04354
