# Log header
#-------------------------------------
# Application: Adult Respiration
# Log description: 
# Device: XeThru X4M200, USB, \\.\COM5
# FW Version: 1.6.8
# SW Version: 2.7.3
# Time: 4/28/2021 9:52 PM
#
# Module settings
#-------------------------------------
# Detection zone: 0.385761 to 0.797284
# Sensitivity: 5
#-------------------------------------
TimeStamp;FrameCounter;State;RPM;Distance;RespirationConfidence;HeartBPM;HeartDistance;HeartConfidence;NormalizedMovementSlow;NormalizedMovementFast;NormalizedMovementStart;NormalizedMovementEnd
2021-04-28T21:52:04.827-04:00;29117;0;21.8328;0.533896;0;nan;nan;nan;368.577;11.5207;0.0338956;1.0339
2021-04-28T21:52:05.796-04:00;29134;0;21.6123;0.530255;0;nan;nan;nan;347.787;6.42207;0.0302547;1.03025
2021-04-28T21:52:06.792-04:00;29151;0;21.3138;0.524972;0;nan;nan;nan;333.776;10.1314;0.0249717;1.02497
2021-04-28T21:52:07.790-04:00;29168;0;21.3138;0.524972;0;nan;nan;nan;332.099;105.809;0.0249717;1.02497
2021-04-28T21:52:08.787-04:00;29185;0;21.3138;0.524972;0;nan;nan;nan;361.647;569.455;0.0249717;1.02497
2021-04-28T21:52:09.783-04:00;29202;0;21.3138;0.524972;0;nan;nan;nan;440.439;643.515;0.0249717;1.02497
2021-04-28T21:52:10.780-04:00;29219;1;0;0.457033;0;nan;nan;nan;576.045;675.699;-0.0429672;0.957033
2021-04-28T21:52:11.777-04:00;29236;1;0;0.454461;0;nan;nan;nan;732.129;476.37;-0.0455394;0.954461
2021-04-28T21:52:12.801-04:00;29253;2;0;0.461836;0;nan;nan;nan;851.159;123.97;-0.0381641;0.961836
2021-04-28T21:52:13.770-04:00;29270;2;0;0.455835;0;nan;nan;nan;903.591;85.8071;-0.0441646;0.955835
2021-04-28T21:52:14.768-04:00;29287;2;0;0.451303;0;nan;nan;nan;922.816;46.148;-0.0486968;0.951303
2021-04-28T21:52:15.764-04:00;29304;1;0;0.446777;0;nan;nan;nan;924.356;37.3925;-0.0532233;0.946777
2021-04-28T21:52:16.762-04:00;29321;1;0;0.459382;0;nan;nan;nan;923.325;82.3946;-0.0406176;0.959382
2021-04-28T21:52:17.758-04:00;29338;1;0;0.460192;0;nan;nan;nan;938.304;125.767;-0.0398082;0.960192
2021-04-28T21:52:18.755-04:00;29355;1;0;0.42794;0;nan;nan;nan;988.324;244.37;-0.0720601;0.92794
2021-04-28T21:52:19.752-04:00;29372;1;0;0.420152;0;nan;nan;nan;1049.9;254.14;-0.0798479;0.920152
2021-04-28T21:52:20.749-04:00;29389;1;0;0.421068;0;nan;nan;nan;1066.16;181.24;-0.0789315;0.921068
2021-04-28T21:52:21.746-04:00;29406;1;0;0.398021;0;nan;nan;nan;1000.36;115.018;-0.101979;0.898021
2021-04-28T21:52:22.743-04:00;29423;1;0;0.448883;0;nan;nan;nan;843.654;30.8563;-0.0511174;0.948883
2021-04-28T21:52:23.740-04:00;29440;1;0;0.416621;0;nan;nan;nan;673.138;30.6781;-0.0833793;0.916621
2021-04-28T21:52:24.736-04:00;29457;1;0;0.428888;0;nan;nan;nan;550.622;32.9148;-0.0711116;0.928888
2021-04-28T21:52:25.733-04:00;29474;1;0;0.44346;0;nan;nan;nan;476.952;21.7273;-0.0565395;0.94346
2021-04-28T21:52:26.730-04:00;29491;1;0;0.436634;0;nan;nan;nan;429.909;20.65;-0.0633663;0.936634
2021-04-28T21:52:27.726-04:00;29508;1;0;0.448401;0;nan;nan;nan;401.587;81.4471;-0.051599;0.948401
2021-04-28T21:52:28.724-04:00;29525;1;0;0.446064;0;nan;nan;nan;404.147;360.877;-0.0539356;0.946064
2021-04-28T21:52:29.720-04:00;29542;1;0;0.458306;0;nan;nan;nan;450.269;731.624;-0.0416944;0.958306
2021-04-28T21:52:30.717-04:00;29559;2;0;0.455178;0;nan;nan;nan;548.76;942.559;-0.0448215;0.955178
2021-04-28T21:52:31.715-04:00;29576;2;0;0.4593;0;nan;nan;nan;714.001;1111.04;-0.0406996;0.9593
2021-04-28T21:52:32.712-04:00;29593;2;0;0.384198;0;nan;nan;nan;933.568;782.731;-0.115802;0.884198
2021-04-28T21:52:33.709-04:00;29610;1;0;0.387626;0;nan;nan;nan;1149.92;549.25;-0.112374;0.887626
2021-04-28T21:52:34.705-04:00;29627;1;0;0.389314;0;nan;nan;nan;1278.83;256.199;-0.110686;0.889314
2021-04-28T21:52:35.702-04:00;29644;2;0;0.392748;0;nan;nan;nan;1310.31;278.803;-0.107252;0.892748
2021-04-28T21:52:36.699-04:00;29661;2;0;0.503716;0;nan;nan;nan;1309.96;388.617;0.00371617;1.00372
2021-04-28T21:52:37.696-04:00;29678;2;0;0.36538;0;nan;nan;nan;1330.57;583.846;-0.13462;0.86538
2021-04-28T21:52:38.693-04:00;29695;2;0;0.377805;0;nan;nan;nan;1398.49;804.934;-0.122195;0.877805
2021-04-28T21:52:39.690-04:00;29712;2;0;0.460121;0;nan;nan;nan;1489.84;682.005;-0.0398792;0.960121
2021-04-28T21:52:40.686-04:00;29729;1;0;0.37762;0;nan;nan;nan;1563.93;585.458;-0.12238;0.87762
2021-04-28T21:52:41.684-04:00;29746;1;0;0.376285;0;nan;nan;nan;1578.97;371.834;-0.123715;0.876285
2021-04-28T21:52:42.680-04:00;29763;2;0;0.374175;0;nan;nan;nan;1502.86;149.421;-0.125825;0.874175
2021-04-28T21:52:43.678-04:00;29780;2;0;0.392203;0;nan;nan;nan;1335.11;112.044;-0.107797;0.892203
2021-04-28T21:52:44.674-04:00;29797;2;0;0.400735;0;nan;nan;nan;1108.92;115.235;-0.0992649;0.900735
2021-04-28T21:52:45.671-04:00;29814;2;0;0.395563;0;nan;nan;nan;892.689;111.609;-0.104437;0.895563
2021-04-28T21:52:46.668-04:00;29831;2;0;0.383887;0;nan;nan;nan;757.266;109.767;-0.116113;0.883887
2021-04-28T21:52:47.665-04:00;29848;0;11.5522;0.489307;0;nan;nan;nan;712.128;95.7909;-0.010693;0.989307
2021-04-28T21:52:48.662-04:00;29865;0;11.9911;0.489782;0;nan;nan;nan;727.063;80.8697;-0.0102183;0.989782
2021-04-28T21:52:49.658-04:00;29882;0;12.1789;0.491588;0;nan;nan;nan;770.081;72.0827;-0.00841156;0.991588
2021-04-28T21:52:50.655-04:00;29899;0;12.2558;0.494021;0;nan;nan;nan;803.308;77.0922;-0.00597885;0.994021
2021-04-28T21:52:51.652-04:00;29916;0;12.2558;0.494021;0;nan;nan;nan;793.624;158.077;-0.00597885;0.994021
2021-04-28T21:52:52.649-04:00;29933;0;12.2558;0.494021;0;nan;nan;nan;722.526;169.865;-0.00597885;0.994021
2021-04-28T21:52:53.646-04:00;29950;0;12.2558;0.494021;0;nan;nan;nan;664.606;148.389;-0.00597885;0.994021
2021-04-28T21:52:54.643-04:00;29967;1;0;0.455789;0;nan;nan;nan;632.886;110.071;-0.0442112;0.955789
2021-04-28T21:52:55.639-04:00;29984;1;0;0.46143;0;nan;nan;nan;607.832;34.7956;-0.0385702;0.96143
2021-04-28T21:52:56.636-04:00;30001;1;0;0.401576;0;nan;nan;nan;579.649;39.3998;-0.0984236;0.901576
2021-04-28T21:52:57.633-04:00;30018;1;0;0.503536;0;nan;nan;nan;543.362;55.7058;0.00353575;1.00354
2021-04-28T21:52:58.630-04:00;30035;1;0;0.502826;0;nan;nan;nan;506.913;56.7264;0.00282627;1.00283
2021-04-28T21:52:59.628-04:00;30052;1;0;0.502506;0;nan;nan;nan;476.548;56.5311;0.00250566;1.00251
2021-04-28T21:53:00.625-04:00;30069;1;0;0.507783;0;nan;nan;nan;442.194;58.2247;0.00778258;1.00778
2021-04-28T21:53:01.621-04:00;30086;2;0;0.50793;0;nan;nan;nan;364.735;58.3218;0.0079298;1.00793
2021-04-28T21:53:02.618-04:00;30103;1;0;0.457974;0;nan;nan;nan;259.184;64.4518;-0.0420262;0.957974
2021-04-28T21:53:03.614-04:00;30120;1;0;0.453713;0;nan;nan;nan;171.761;57.2005;-0.0462873;0.953713
